TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
smarthouse.CasaInteligente,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,106,0.3,2,82,283,137726,1684270567701,0.93,11111111111111111111111111111111111111111111111111111111111111111111111111111111110000000111111111111111111111111111001111111111111111100001111111111111111111111111111011111111111111111111111111111111,0.9345794392523364,11111111111111111111111111111111111111111101111111111111111111111111111111111111111110000111100111111111111,1.0,111111111111111111111,0,0,21,6,0.7965367965367965,110111111111111111111101111111101111110001111110111111111011111110111111111110111111011111111111111011111111111110111100101111001110101111111110111111111111100000000000001111111100000000000110111111111111111111111111110111111111111,0.6282051282051282,111110110110000011101111111110111011000000011101101101101111111100000011111010,1.0,1111111111111111111111111111111111111111,0.975,1111111111111111111111111011111111111111,0.9345794392523364,11111111111111111111111111111111111111111101111111111111111111111111111111111111111110000111100111111111111
