TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
src.main.java.SmartBulb,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,49,0.3,2,46,596,73071,1683621971176,0.9130434782608695,111111111111111111111111111111111111100111111111100001111111111111111,0.7878787878787878,111111111111111111010101011111000,1.0,11111111,0,0,8,5,0.76,1111111111111111111111111111111111111111111111111111111110110101101000001101001101001111111000000011111111111111111111111111111111111111111110111110111111010011000000000000000,0.3333333333333333,111111110000000000000000111111000000000000001010,1.0,11111111111111,0.9285714285714286,11111110111111,0.7878787878787878,111111111111111011111001011111000
