TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
src.main.java.Simulador,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,154,0.3,2,93,333,179357,1683621327247,0.7297297297297297,1111111111111111111111111100000111111111111111111111111111110000011111111111111111111000000000000000000000000000000111111111100001111111111110011111111111100001111111111111111111111110000000011111111100001111111111111111111111001111111111111111110101010100000000000000000000000000000000001111111111110101001111111111000001111111111101011111111000011111111111111010111111111111111111111111111110111111111111111111111111001111111111111111111111111111111111111111111111111010100001010,0.558282208588957,1111111111111111111111000001111111010011010101010101000101011111110100000111111111100101010011010100110101010000000000000111010100000000000001000111111111001111011,1.0,11111111111111111111111111111111111111111111111111111,0,0,54,6,0.7647058823529411,11101111111111111111111111111011111111111111111110101111111110100000000010100000111111111111010101011101110111111111111010101011111100001111111111111111000000000110111111111111111111110000111111111101010101010111111111111111111111111101010101010111111111111010101010100011110001111111111111111111100111111111111111010011111,0.3870967741935484,10010000000010111000001110110000000111011011000000001110110010,1.0,111111111111111111111111111111111111111111111,0.9333333333333333,111111111111111010111111111111111111111111110,0.558282208588957,1111111111111111111111000001111110110101001100101011000101011111101010000111111111100011010100110101001011010000000000000111010010000000000001000111111111100111011
