TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
src.main.java.Programa,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,45,0.3,2,15,44,50879,1683622112105,0.5643564356435643,11111111111111111111111111111111111111111111111111100000000011111100000000000000000000000000000000000,0.5789473684210527,1111110110000001101,1.0,111111111,0,0,9,4,0.9166666666666666,111111111111111111101111111111111011110101111111,0.3333333333333333,010,1.0,11111,1.0,11111,0.5789473684210527,1111110110000001101
