TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
src.main.java.Comercializador,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,49,0.3,2,51,151,63164,1683622046730,0.9642857142857143,1111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111111,0.9024390243902439,11111111111111111110000111111111111111111,1.0,1111111111111111,0,0,16,7,0.8320610687022901,11111111111111111111111111111111111111111111111000000000000000000000111111111111110111111111111111111111111111111111111111111111111,0.7272727272727273,11111101111011011111111101101110100100111010,1.0,11111111111111111111111,0.9565217391304348,11111111111110111111111,0.9024390243902439,11111111111111111110000111111111111111111
